severity,disease,filename,filepath,width,height,format,mode
Sedang,Warts Molluscum and other Viral Infections,2_37.jpg,D:/Analisis data cptn/Data capston project\Sedang\Warts Molluscum and other Viral Infections\2_37.jpg,294,222,JPEG,RGB
Sedang,Psoriasis pictures Lichen Planus and related diseases,t-lichen-planus-20.jpg,D:/Analisis data cptn/Data capston project\Sedang\Psoriasis pictures Lichen Planus and related diseases\t-lichen-planus-20.jpg,720,480,JPEG,RGB
Sedang,Psoriasis pictures Lichen Planus and related diseases,v-pityriasis-rubra-pilaris-20.jpg,D:/Analisis data cptn/Data capston project\Sedang\Psoriasis pictures Lichen Planus and related diseases\v-pityriasis-rubra-pilaris-20.jpg,720,469,JPEG,RGB
Terparah,Seborrheic Keratoses and other Benign Tumors,t-neurofibromas-15.jpg,D:/Analisis data cptn/Data capston project\Terparah\Seborrheic Keratoses and other Benign Tumors\t-neurofibromas-15.jpg,720,475,JPEG,RGB
Ringan,Benign Keratosis-like Lesions (BKL),ISIC_0068264.jpg,D:/Analisis data cptn/Data capston project\Ringan\Benign Keratosis-like Lesions (BKL)\ISIC_0068264.jpg,1024,1024,JPEG,RGB
Terparah,Basal Cell Carcinoma (BCC),ISIC_0072345.jpg,D:/Analisis data cptn/Data capston project\Terparah\Basal Cell Carcinoma (BCC)\ISIC_0072345.jpg,1024,1024,JPEG,RGB
Sedang,Melasma,0c4c7bad-0df3-4d0f-ad45-7d67de49c77b_jpg.rf.5005e57aa1abeff164f3803e80702d63.jpg,D:/Analisis data cptn/Data capston project\Sedang\Melasma\0c4c7bad-0df3-4d0f-ad45-7d67de49c77b_jpg.rf.5005e57aa1abeff164f3803e80702d63.jpg,512,512,JPEG,RGB
Ringan,hyperpigmentation,flip-0acquired-dermal-macular-hyperpigmentation-013__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDg1XQ.jpeg,D:/Analisis data cptn/Data capston project\Ringan\hyperpigmentation\flip-0acquired-dermal-macular-hyperpigmentation-013__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsInkiLDg1XQ.jpeg,294,222,JPEG,RGB
Terparah,Basal Cell Carcinoma (BCC),ISIC_0032482.jpg,D:/Analisis data cptn/Data capston project\Terparah\Basal Cell Carcinoma (BCC)\ISIC_0032482.jpg,600,450,JPEG,RGB
Normal,healthy skin,IMG-20240115-WA0028.jpg,D:/Analisis data cptn/Data capston project\Normal\healthy skin\IMG-20240115-WA0028.jpg,1040,780,JPEG,RGB
Ringan,Benign Keratosis-like Lesions (BKL),ISIC_0025753.jpg,D:/Analisis data cptn/Data capston project\Ringan\Benign Keratosis-like Lesions (BKL)\ISIC_0025753.jpg,600,450,JPEG,RGB
Sedang,Melasma,01F3MMXM63VN6G9WMZPBRX3K7H_jpeg_jpg.rf.ed61db60104c2fd59bbeaa05da726424.jpg,D:/Analisis data cptn/Data capston project\Sedang\Melasma\01F3MMXM63VN6G9WMZPBRX3K7H_jpeg_jpg.rf.ed61db60104c2fd59bbeaa05da726424.jpg,512,512,JPEG,RGB
Ringan,Benign Keratosis-like Lesions (BKL),ISIC_0056312.jpg,D:/Analisis data cptn/Data capston project\Ringan\Benign Keratosis-like Lesions (BKL)\ISIC_0056312.jpg,1024,1024,JPEG,RGB
Terparah,Seborrheic Keratoses and other Benign Tumors,t-seborrheic-keratoses-ruff-178.jpg,D:/Analisis data cptn/Data capston project\Terparah\Seborrheic Keratoses and other Benign Tumors\t-seborrheic-keratoses-ruff-178.jpg,720,472,JPEG,RGB
Ringan,Eczema,t-eczema-nummular-135.jpg,D:/Analisis data cptn/Data capston project\Ringan\Eczema\t-eczema-nummular-135.jpg,720,472,JPEG,RGB
Terparah,Basal Cell Carcinoma (BCC),ISIC_0069856.jpg,D:/Analisis data cptn/Data capston project\Terparah\Basal Cell Carcinoma (BCC)\ISIC_0069856.jpg,1024,1024,JPEG,RGB
Terparah,Seborrheic Keratoses and other Benign Tumors,t-seborrheic-keratosis-irritated-136.jpg,D:/Analisis data cptn/Data capston project\Terparah\Seborrheic Keratoses and other Benign Tumors\t-seborrheic-keratosis-irritated-136.jpg,720,480,JPEG,RGB
Terparah,Melanoma,ISIC_7215208.jpg,D:/Analisis data cptn/Data capston project\Terparah\Melanoma\ISIC_7215208.jpg,512,512,JPEG,RGB
Ringan,Atopic Dermatitis,6_171.jpg,D:/Analisis data cptn/Data capston project\Ringan\Atopic Dermatitis\6_171.jpg,294,222,JPEG,RGB
Terparah,Basal Cell Carcinoma (BCC),ISIC_0062683.jpg,D:/Analisis data cptn/Data capston project\Terparah\Basal Cell Carcinoma (BCC)\ISIC_0062683.jpg,1024,1024,JPEG,RGB
Ringan,Benign Keratosis-like Lesions (BKL),ISIC_0032129.jpg,D:/Analisis data cptn/Data capston project\Ringan\Benign Keratosis-like Lesions (BKL)\ISIC_0032129.jpg,600,450,JPEG,RGB
Sedang,Psoriasis pictures Lichen Planus and related diseases,t-08sebDermScalp111308.jpg,D:/Analisis data cptn/Data capston project\Sedang\Psoriasis pictures Lichen Planus and related diseases\t-08sebDermScalp111308.jpg,720,480,JPEG,RGB
Terparah,Seborrheic Keratoses and other Benign Tumors,t-seborrheic-keratosis-irritated-100.jpg,D:/Analisis data cptn/Data capston project\Terparah\Seborrheic Keratoses and other Benign Tumors\t-seborrheic-keratosis-irritated-100.jpg,720,480,JPEG,RGB
Ringan,Eczema,t-pompholyx-4.jpg,D:/Analisis data cptn/Data capston project\Ringan\Eczema\t-pompholyx-4.jpg,586,720,JPEG,RGB
Terparah,Melanoma,ISIC_7303761.jpg,D:/Analisis data cptn/Data capston project\Terparah\Melanoma\ISIC_7303761.jpg,512,512,JPEG,RGB
Ringan,Eczema,t-eczema-subacute-79.jpg,D:/Analisis data cptn/Data capston project\Ringan\Eczema\t-eczema-subacute-79.jpg,477,720,JPEG,RGB
Sedang,Melasma,levle0_150_jpg.rf.0c7a9c105b643de3b4c9ef376d07c320.jpg,D:/Analisis data cptn/Data capston project\Sedang\Melasma\levle0_150_jpg.rf.0c7a9c105b643de3b4c9ef376d07c320.jpg,512,512,JPEG,RGB
Sedang,Warts Molluscum and other Viral Infections,t-herpes-type-1-recurrent-62.jpg,D:/Analisis data cptn/Data capston project\Sedang\Warts Molluscum and other Viral Infections\t-herpes-type-1-recurrent-62.jpg,720,475,JPEG,RGB
Terparah,Melanoma,ISIC_7578212.jpg,D:/Analisis data cptn/Data capston project\Terparah\Melanoma\ISIC_7578212.jpg,512,512,JPEG,RGB
Terparah,Melanoma,ISIC_7288846.jpg,D:/Analisis data cptn/Data capston project\Terparah\Melanoma\ISIC_7288846.jpg,512,512,JPEG,RGB
Sedang,Melasma,glycolic-acid-peel_jpg.rf.d47e6bdfee025bf24dc907400990eda0.jpg,D:/Analisis data cptn/Data capston project\Sedang\Melasma\glycolic-acid-peel_jpg.rf.d47e6bdfee025bf24dc907400990eda0.jpg,512,512,JPEG,RGB
Terparah,Melanoma,ISIC_7123768.jpg,D:/Analisis data cptn/Data capston project\Terparah\Melanoma\ISIC_7123768.jpg,512,512,JPEG,RGB
Ringan,Benign Keratosis-like Lesions (BKL),ISIC_0066803.jpg,D:/Analisis data cptn/Data capston project\Ringan\Benign Keratosis-like Lesions (BKL)\ISIC_0066803.jpg,1024,1024,JPEG,RGB
Terparah,Seborrheic Keratoses and other Benign Tumors,v-keratoacanthoma-118.jpg,D:/Analisis data cptn/Data capston project\Terparah\Seborrheic Keratoses and other Benign Tumors\v-keratoacanthoma-118.jpg,720,472,JPEG,RGB
Terparah,Melanoma,ISIC_6759319.jpg,D:/Analisis data cptn/Data capston project\Terparah\Melanoma\ISIC_6759319.jpg,512,512,JPEG,RGB
Terparah,Basal Cell Carcinoma (BCC),ISIC_0054306.jpg,D:/Analisis data cptn/Data capston project\Terparah\Basal Cell Carcinoma (BCC)\ISIC_0054306.jpg,1024,1024,JPEG,RGB
Sedang,Psoriasis pictures Lichen Planus and related diseases,t-seborrheic-dermatitis-131.jpg,D:/Analisis data cptn/Data capston project\Sedang\Psoriasis pictures Lichen Planus and related diseases\t-seborrheic-dermatitis-131.jpg,720,480,JPEG,RGB
Ringan,Benign Keratosis-like Lesions (BKL),ISIC_0032045.jpg,D:/Analisis data cptn/Data capston project\Ringan\Benign Keratosis-like Lesions (BKL)\ISIC_0032045.jpg,600,450,JPEG,RGB
Sedang,Melasma,64fce697-bf9c-4442-970a-70439c90f9bc_jpg.rf.78c3dde41ad7033e90b043c312d2cdef.jpg,D:/Analisis data cptn/Data capston project\Sedang\Melasma\64fce697-bf9c-4442-970a-70439c90f9bc_jpg.rf.78c3dde41ad7033e90b043c312d2cdef.jpg,512,512,JPEG,RGB
Terparah,Melanoma,ISIC_6742634.jpg,D:/Analisis data cptn/Data capston project\Terparah\Melanoma\ISIC_6742634.jpg,512,512,JPEG,RGB
Ringan,hyperpigmentation,Crop-100450_100400acquired-dermal-macular-hyperpigmentation-009__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,D:/Analisis data cptn/Data capston project\Ringan\hyperpigmentation\Crop-100450_100400acquired-dermal-macular-hyperpigmentation-009__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,194,122,JPEG,RGB
Ringan,Eczema,t-eczema-fingertips-54.jpg,D:/Analisis data cptn/Data capston project\Ringan\Eczema\t-eczema-fingertips-54.jpg,720,472,JPEG,RGB
Ringan,Benign Keratosis-like Lesions (BKL),ISIC_0033523.jpg,D:/Analisis data cptn/Data capston project\Ringan\Benign Keratosis-like Lesions (BKL)\ISIC_0033523.jpg,600,450,JPEG,RGB
Sedang,Warts Molluscum and other Viral Infections,t-varicella-42.jpg,D:/Analisis data cptn/Data capston project\Sedang\Warts Molluscum and other Viral Infections\t-varicella-42.jpg,720,469,JPEG,RGB
Normal,healthy skin,Normal252_jpg.rf.4f53884ef0681797590e9246bf732088.jpg,D:/Analisis data cptn/Data capston project\Normal\healthy skin\Normal252_jpg.rf.4f53884ef0681797590e9246bf732088.jpg,512,512,JPEG,RGB
Ringan,Atopic Dermatitis,1_56.jpg,D:/Analisis data cptn/Data capston project\Ringan\Atopic Dermatitis\1_56.jpg,294,222,JPEG,RGB
Sedang,Psoriasis pictures Lichen Planus and related diseases,t-lichen-planus-184.jpg,D:/Analisis data cptn/Data capston project\Sedang\Psoriasis pictures Lichen Planus and related diseases\t-lichen-planus-184.jpg,720,479,JPEG,RGB
Terparah,Basal Cell Carcinoma (BCC),ISIC_0068133.jpg,D:/Analisis data cptn/Data capston project\Terparah\Basal Cell Carcinoma (BCC)\ISIC_0068133.jpg,1024,1024,JPEG,RGB
Terparah,Seborrheic Keratoses and other Benign Tumors,v-seborrheic-keratoses-ruff-184.jpg,D:/Analisis data cptn/Data capston project\Terparah\Seborrheic Keratoses and other Benign Tumors\v-seborrheic-keratoses-ruff-184.jpg,720,472,JPEG,RGB
Terparah,Seborrheic Keratoses and other Benign Tumors,t-epidermal-nevus-19.jpg,D:/Analisis data cptn/Data capston project\Terparah\Seborrheic Keratoses and other Benign Tumors\t-epidermal-nevus-19.jpg,470,720,JPEG,RGB
Sedang,Warts Molluscum and other Viral Infections,t-warts-periungual-8.jpg,D:/Analisis data cptn/Data capston project\Sedang\Warts Molluscum and other Viral Infections\t-warts-periungual-8.jpg,720,480,JPEG,RGB
Sedang,Warts Molluscum and other Viral Infections,t-molluscum-contagiosum-142.jpg,D:/Analisis data cptn/Data capston project\Sedang\Warts Molluscum and other Viral Infections\t-molluscum-contagiosum-142.jpg,476,720,JPEG,RGB
Terparah,Melanoma,ISIC_6699023.jpg,D:/Analisis data cptn/Data capston project\Terparah\Melanoma\ISIC_6699023.jpg,512,512,JPEG,RGB
Sedang,Melasma,melasma60_png.rf.c405cc7e4be490a5d793b4a59812b44c.jpg,D:/Analisis data cptn/Data capston project\Sedang\Melasma\melasma60_png.rf.c405cc7e4be490a5d793b4a59812b44c.jpg,512,512,JPEG,RGB
Sedang,Melasma,fl-11-_jpg.rf.31ba5f4af50453c7eb9e80a8f035033c.jpg,D:/Analisis data cptn/Data capston project\Sedang\Melasma\fl-11-_jpg.rf.31ba5f4af50453c7eb9e80a8f035033c.jpg,512,512,JPEG,RGB
Sedang,Warts Molluscum and other Viral Infections,t-warts-plantar-24.jpg,D:/Analisis data cptn/Data capston project\Sedang\Warts Molluscum and other Viral Infections\t-warts-plantar-24.jpg,720,473,JPEG,RGB
Terparah,Melanoma,ISIC_7066489.jpg,D:/Analisis data cptn/Data capston project\Terparah\Melanoma\ISIC_7066489.jpg,512,512,JPEG,RGB
Normal,healthy skin,normal193.png,D:/Analisis data cptn/Data capston project\Normal\healthy skin\normal193.png,224,224,PNG,RGB
Ringan,Benign Keratosis-like Lesions (BKL),ISIC_0060523.jpg,D:/Analisis data cptn/Data capston project\Ringan\Benign Keratosis-like Lesions (BKL)\ISIC_0060523.jpg,1024,1024,JPEG,RGB
Ringan,Benign Keratosis-like Lesions (BKL),ISIC_0068214.jpg,D:/Analisis data cptn/Data capston project\Ringan\Benign Keratosis-like Lesions (BKL)\ISIC_0068214.jpg,1024,1024,JPEG,RGB
Terparah,Basal Cell Carcinoma (BCC),ISIC_0070942.jpg,D:/Analisis data cptn/Data capston project\Terparah\Basal Cell Carcinoma (BCC)\ISIC_0070942.jpg,1024,1024,JPEG,RGB
Sedang,Warts Molluscum and other Viral Infections,2_26.jpg,D:/Analisis data cptn/Data capston project\Sedang\Warts Molluscum and other Viral Infections\2_26.jpg,294,222,JPEG,RGB
Sedang,Melasma,307_jpg.rf.90a378c28010d088927cbfef67809923.jpg,D:/Analisis data cptn/Data capston project\Sedang\Melasma\307_jpg.rf.90a378c28010d088927cbfef67809923.jpg,512,512,JPEG,RGB
Sedang,Melasma,flnv1-4-_jpg.rf.9bba9af255f570b61e1b68adbd391213.jpg,D:/Analisis data cptn/Data capston project\Sedang\Melasma\flnv1-4-_jpg.rf.9bba9af255f570b61e1b68adbd391213.jpg,512,512,JPEG,RGB
Terparah,Melanoma,ISIC_7292983.jpg,D:/Analisis data cptn/Data capston project\Terparah\Melanoma\ISIC_7292983.jpg,512,512,JPEG,RGB
Terparah,Melanoma,ISIC_6671773.jpg,D:/Analisis data cptn/Data capston project\Terparah\Melanoma\ISIC_6671773.jpg,512,512,JPEG,RGB
Terparah,Melanoma,ISIC_7194695.jpg,D:/Analisis data cptn/Data capston project\Terparah\Melanoma\ISIC_7194695.jpg,512,512,JPEG,RGB
Ringan,Benign Keratosis-like Lesions (BKL),ISIC_0054761.jpg,D:/Analisis data cptn/Data capston project\Ringan\Benign Keratosis-like Lesions (BKL)\ISIC_0054761.jpg,1024,1024,JPEG,RGB
Terparah,Seborrheic Keratoses and other Benign Tumors,t-dermatofibroma-111.jpg,D:/Analisis data cptn/Data capston project\Terparah\Seborrheic Keratoses and other Benign Tumors\t-dermatofibroma-111.jpg,720,487,JPEG,RGB
Terparah,Melanoma,ISIC_6898502.jpg,D:/Analisis data cptn/Data capston project\Terparah\Melanoma\ISIC_6898502.jpg,512,512,JPEG,RGB
Terparah,Seborrheic Keratoses and other Benign Tumors,t-stucco-keratoses-9.jpg,D:/Analisis data cptn/Data capston project\Terparah\Seborrheic Keratoses and other Benign Tumors\t-stucco-keratoses-9.jpg,720,485,JPEG,RGB
Sedang,Melasma,levle0_252_jpg.rf.1fde45a40d56f0a39b9d39e93366b2ef.jpg,D:/Analisis data cptn/Data capston project\Sedang\Melasma\levle0_252_jpg.rf.1fde45a40d56f0a39b9d39e93366b2ef.jpg,512,512,JPEG,RGB
Sedang,Psoriasis pictures Lichen Planus and related diseases,15_63.jpg,D:/Analisis data cptn/Data capston project\Sedang\Psoriasis pictures Lichen Planus and related diseases\15_63.jpg,294,222,JPEG,RGB
Terparah,Seborrheic Keratoses and other Benign Tumors,t-keloids-22.jpg,D:/Analisis data cptn/Data capston project\Terparah\Seborrheic Keratoses and other Benign Tumors\t-keloids-22.jpg,495,720,JPEG,RGB
Ringan,hyperpigmentation,flip-0acquired-dermal-macular-hyperpigmentation-001__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDExMl0.jpeg,D:/Analisis data cptn/Data capston project\Ringan\hyperpigmentation\flip-0acquired-dermal-macular-hyperpigmentation-001__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDExMl0.jpeg,294,222,JPEG,RGB
Sedang,Warts Molluscum and other Viral Infections,6_65.jpg,D:/Analisis data cptn/Data capston project\Sedang\Warts Molluscum and other Viral Infections\6_65.jpg,294,222,JPEG,RGB
Terparah,Basal Cell Carcinoma (BCC),ISIC_0059124.jpg,D:/Analisis data cptn/Data capston project\Terparah\Basal Cell Carcinoma (BCC)\ISIC_0059124.jpg,1024,1024,JPEG,RGB
Terparah,Melanoma,ISIC_6804665.jpg,D:/Analisis data cptn/Data capston project\Terparah\Melanoma\ISIC_6804665.jpg,512,512,JPEG,RGB
Sedang,Melasma,levle0_189_jpg.rf.1f5c437decc0bfb44813619f6362d185.jpg,D:/Analisis data cptn/Data capston project\Sedang\Melasma\levle0_189_jpg.rf.1f5c437decc0bfb44813619f6362d185.jpg,512,512,JPEG,RGB
Terparah,Basal Cell Carcinoma (BCC),ISIC_0072505.jpg,D:/Analisis data cptn/Data capston project\Terparah\Basal Cell Carcinoma (BCC)\ISIC_0072505.jpg,1024,1024,JPEG,RGB
Terparah,Basal Cell Carcinoma (BCC),ISIC_0056039.jpg,D:/Analisis data cptn/Data capston project\Terparah\Basal Cell Carcinoma (BCC)\ISIC_0056039.jpg,1024,1024,JPEG,RGB
Ringan,Eczema,v-eczema-asteatotic-38.jpg,D:/Analisis data cptn/Data capston project\Ringan\Eczema\v-eczema-asteatotic-38.jpg,720,477,JPEG,RGB
Normal,healthy skin,Berminyak249_jpg.rf.9087494476e6e717576d57bf8414b4a1.jpg,D:/Analisis data cptn/Data capston project\Normal\healthy skin\Berminyak249_jpg.rf.9087494476e6e717576d57bf8414b4a1.jpg,512,512,JPEG,RGB
Ringan,Eczema,t-eczema-subacute-88.jpg,D:/Analisis data cptn/Data capston project\Ringan\Eczema\t-eczema-subacute-88.jpg,477,720,JPEG,RGB
Terparah,Seborrheic Keratoses and other Benign Tumors,v-hydrocystoma-3.jpg,D:/Analisis data cptn/Data capston project\Terparah\Seborrheic Keratoses and other Benign Tumors\v-hydrocystoma-3.jpg,720,492,JPEG,RGB
Terparah,Melanoma,ISIC_7235020.jpg,D:/Analisis data cptn/Data capston project\Terparah\Melanoma\ISIC_7235020.jpg,512,512,JPEG,RGB
Terparah,Seborrheic Keratoses and other Benign Tumors,t-kyrle-disease-10.jpg,D:/Analisis data cptn/Data capston project\Terparah\Seborrheic Keratoses and other Benign Tumors\t-kyrle-disease-10.jpg,720,491,JPEG,RGB
Terparah,Seborrheic Keratoses and other Benign Tumors,t-keratoacanthoma-184.jpg,D:/Analisis data cptn/Data capston project\Terparah\Seborrheic Keratoses and other Benign Tumors\t-keratoacanthoma-184.jpg,720,480,JPEG,RGB
Sedang,Melasma,levle0_221_jpg.rf.01baead617e248c0e8aad70f857e8941.jpg,D:/Analisis data cptn/Data capston project\Sedang\Melasma\levle0_221_jpg.rf.01baead617e248c0e8aad70f857e8941.jpg,512,512,JPEG,RGB
Terparah,Seborrheic Keratoses and other Benign Tumors,t-cylindroma-9.jpg,D:/Analisis data cptn/Data capston project\Terparah\Seborrheic Keratoses and other Benign Tumors\t-cylindroma-9.jpg,720,464,JPEG,RGB
Sedang,Melasma,12_jpeg_jpg.rf.7baec2d4f08b84facc71f29f3eb755d5.jpg,D:/Analisis data cptn/Data capston project\Sedang\Melasma\12_jpeg_jpg.rf.7baec2d4f08b84facc71f29f3eb755d5.jpg,512,512,JPEG,RGB
Terparah,Melanoma,ISIC_6805527.jpg,D:/Analisis data cptn/Data capston project\Terparah\Melanoma\ISIC_6805527.jpg,512,512,JPEG,RGB
Sedang,Psoriasis pictures Lichen Planus and related diseases,t-psoriasis-palms-soles-171.jpg,D:/Analisis data cptn/Data capston project\Sedang\Psoriasis pictures Lichen Planus and related diseases\t-psoriasis-palms-soles-171.jpg,720,472,JPEG,RGB
Terparah,Basal Cell Carcinoma (BCC),ISIC_0033468.jpg,D:/Analisis data cptn/Data capston project\Terparah\Basal Cell Carcinoma (BCC)\ISIC_0033468.jpg,600,450,JPEG,RGB
Sedang,Melasma,108_jpg.rf.572eedd2dcba383ad10f21015393bddf.jpg,D:/Analisis data cptn/Data capston project\Sedang\Melasma\108_jpg.rf.572eedd2dcba383ad10f21015393bddf.jpg,512,512,JPEG,RGB
Terparah,Basal Cell Carcinoma (BCC),ISIC_0067376.jpg,D:/Analisis data cptn/Data capston project\Terparah\Basal Cell Carcinoma (BCC)\ISIC_0067376.jpg,1024,1024,JPEG,RGB
Sedang,Psoriasis pictures Lichen Planus and related diseases,v-psoriasis-scalp-45.jpg,D:/Analisis data cptn/Data capston project\Sedang\Psoriasis pictures Lichen Planus and related diseases\v-psoriasis-scalp-45.jpg,720,479,JPEG,RGB
Terparah,Basal Cell Carcinoma (BCC),ISIC_0070744.jpg,D:/Analisis data cptn/Data capston project\Terparah\Basal Cell Carcinoma (BCC)\ISIC_0070744.jpg,1024,1024,JPEG,RGB
Normal,healthy skin,IMG20240115122458.jpg,D:/Analisis data cptn/Data capston project\Normal\healthy skin\IMG20240115122458.jpg,2340,4160,JPEG,RGB
Terparah,Seborrheic Keratoses and other Benign Tumors,t-seborrheic-keratosis-irritated-18.jpg,D:/Analisis data cptn/Data capston project\Terparah\Seborrheic Keratoses and other Benign Tumors\t-seborrheic-keratosis-irritated-18.jpg,720,464,JPEG,RGB
Normal,healthy skin,normal27.png,D:/Analisis data cptn/Data capston project\Normal\healthy skin\normal27.png,224,224,PNG,RGB
Sedang,Warts Molluscum and other Viral Infections,t-herpes-simplex-45.jpg,D:/Analisis data cptn/Data capston project\Sedang\Warts Molluscum and other Viral Infections\t-herpes-simplex-45.jpg,720,482,JPEG,RGB
Sedang,Melasma,00142_png_jpg.rf.ae3c5a4daf7cca287fa52701ef8d8cd2.jpg,D:/Analisis data cptn/Data capston project\Sedang\Melasma\00142_png_jpg.rf.ae3c5a4daf7cca287fa52701ef8d8cd2.jpg,512,512,JPEG,RGB
Terparah,Melanoma,ISIC_7468716.jpg,D:/Analisis data cptn/Data capston project\Terparah\Melanoma\ISIC_7468716.jpg,512,512,JPEG,RGB
Terparah,Melanoma,ISIC_7290085.jpg,D:/Analisis data cptn/Data capston project\Terparah\Melanoma\ISIC_7290085.jpg,512,512,JPEG,RGB
Terparah,Seborrheic Keratoses and other Benign Tumors,t-dermatosis-papulosa-nigra-8.jpg,D:/Analisis data cptn/Data capston project\Terparah\Seborrheic Keratoses and other Benign Tumors\t-dermatosis-papulosa-nigra-8.jpg,720,480,JPEG,RGB
Ringan,Benign Keratosis-like Lesions (BKL),ISIC_0059975.jpg,D:/Analisis data cptn/Data capston project\Ringan\Benign Keratosis-like Lesions (BKL)\ISIC_0059975.jpg,1024,1024,JPEG,RGB
Terparah,Basal Cell Carcinoma (BCC),ISIC_0072318.jpg,D:/Analisis data cptn/Data capston project\Terparah\Basal Cell Carcinoma (BCC)\ISIC_0072318.jpg,1024,1024,JPEG,RGB
Terparah,Melanoma,ISIC_6911333.jpg,D:/Analisis data cptn/Data capston project\Terparah\Melanoma\ISIC_6911333.jpg,512,512,JPEG,RGB
Sedang,Melasma,levle1_489_jpg.rf.5193988559b4486f354805f4b1c1ab55.jpg,D:/Analisis data cptn/Data capston project\Sedang\Melasma\levle1_489_jpg.rf.5193988559b4486f354805f4b1c1ab55.jpg,512,512,JPEG,RGB
Terparah,Basal Cell Carcinoma (BCC),ISIC_0056297.jpg,D:/Analisis data cptn/Data capston project\Terparah\Basal Cell Carcinoma (BCC)\ISIC_0056297.jpg,1024,1024,JPEG,RGB
Terparah,Melanoma,ISIC_7537233.jpg,D:/Analisis data cptn/Data capston project\Terparah\Melanoma\ISIC_7537233.jpg,512,512,JPEG,RGB
Terparah,Basal Cell Carcinoma (BCC),ISIC_0070573.jpg,D:/Analisis data cptn/Data capston project\Terparah\Basal Cell Carcinoma (BCC)\ISIC_0070573.jpg,1024,1024,JPEG,RGB
Ringan,Eczema,t-eczema-hand-165.jpg,D:/Analisis data cptn/Data capston project\Ringan\Eczema\t-eczema-hand-165.jpg,477,720,JPEG,RGB
Sedang,Melasma,levle0_88_jpg.rf.4b642ac0ffdb9d17e45c940e61005474.jpg,D:/Analisis data cptn/Data capston project\Sedang\Melasma\levle0_88_jpg.rf.4b642ac0ffdb9d17e45c940e61005474.jpg,512,512,JPEG,RGB
